Date_,ls_ret
2012-03-23,7.215670845547674e-05
2012-03-26,0.003611077951491334
2012-03-27,-0.0008458256453280173
2012-03-28,-0.0008039443316962887
2012-03-29,0.001333078021111272
2012-03-30,0.0006895954189034385
2012-04-02,0.001985064498460004
2012-04-03,0.0033714825491460584
2012-04-04,0.0005901889976450129
2012-04-05,0.0015431000532822657
2012-04-06,-0.0032068160014464245
2012-04-09,0.0008936036793321669
2012-04-10,-0.0015377268335581922
2012-04-11,0.0012595944732508252
2012-04-12,0.00023465642333279625
2012-04-13,-0.00023460183443632058
2012-04-16,0.0016174006729341773
2012-04-17,0.002128627285515298
2012-04-18,0.002836156489223309
2012-04-19,0.0009288776849879525
2012-04-20,0.0015992137963013245
2012-04-23,0.0017163366939872183
2012-04-24,-0.0005813842482564205
2012-04-25,0.0006088581382537017
2012-04-26,0.0021869924399542345
2012-04-27,0.0025244293773564993
2012-04-30,-0.00234895809833386
2012-05-01,0.002797812560370413
2012-05-02,0.0008790296568785746
2012-05-03,0.000977008000516872
2012-05-04,-0.004232978047831119
2012-05-07,0.0016725712311569914
2012-05-08,-0.0025334341966828148
2012-05-09,0.00025838889143874803
2012-05-10,-0.0008818845037502794
2012-05-11,0.0030707634511525014
2012-05-14,-0.00025945635660705723
2012-05-15,0.003585824824735964
2012-05-16,0.003184892864754533
2012-05-17,-0.004642106476249227
2012-05-18,0.0027308246053375364
2012-05-21,0.0012888061385023125
2012-05-22,0.0005634345099043754
2012-05-23,0.0036692428539911587
2012-05-24,0.0024374396283256415
2012-05-25,-0.0009363662617117655
2012-05-28,0.003243426676245538
2012-05-29,-0.0013937653625514322
2012-05-30,0.002620725850594208
2012-05-31,0.00030778025650487914
2012-06-01,-0.0008315763566906152
2012-06-04,0.004358662520870615
2012-06-05,-0.003218229208829225
2012-06-06,-0.0021437014522882915
2012-06-07,-0.0010097789402482619
2012-06-08,0.0038542833647827765
2012-06-11,-0.0039861739813363845
2012-06-12,0.0032221547977836873
2012-06-13,-0.0018307202251189468
2012-06-14,0.0021052272286575537
2012-06-15,-0.0013965214427538943
2012-06-18,-0.001707848962057822
2012-06-19,0.0001385443937866401
2012-06-20,-0.0029865238101783125
2012-06-21,-0.00413622084633657
2012-06-22,6.617586633393429e-05
2012-06-25,0.0008159488971837101
2012-06-26,0.0049718984869802875
2012-06-27,-0.00023594763511512786
2012-06-28,-0.0008767967600233762
2012-06-29,-1.8041703718485341e-06
2012-07-02,-0.0008318106864117209
2012-07-03,-0.0006721659978046768
2012-07-04,-1.060786566209388e-05
2012-07-05,9.379974296139758e-05
2012-07-06,-0.00013551890394833974
2012-07-09,0.005341992277466829
2012-07-10,0.0013956106239885785
2012-07-11,0.001263841861945225
2012-07-12,0.003435400053600988
2012-07-13,0.004151926658697061
2012-07-16,0.0013996856205739816
2012-07-17,0.0036486756799502685
2012-07-18,0.0014025458446496502
2012-07-19,-0.003053000083940714
2012-07-20,0.0029766685805523306
2012-07-23,0.004706786682373667
2012-07-24,0.0019695062031898193
2012-07-25,0.0037657578814201437
2012-07-26,0.001818434684490317
2012-07-27,-0.00638335233729911
2012-07-30,-0.0021046512743131706
2012-07-31,-0.004167138650202582
2012-08-01,-0.0008956481497001047
2012-08-02,0.002533937770278902
2012-08-03,0.004931848912052868
2012-08-06,-0.0045532872685949315
2012-08-07,-0.00035087184685706494
2012-08-08,-0.004912597935244703
2012-08-09,-0.001595516911599562
2012-08-10,-0.002746310799992642
2012-08-13,0.0024233593914352314
2012-08-14,0.0009298619164675024
2012-08-15,0.0036259768750651236
2012-08-16,0.001769481332220606
2012-08-17,-0.0004415382225761559
2012-08-20,-0.0015584141933210388
2012-08-21,0.00596541336585436
2012-08-22,-0.00251404983756106
2012-08-23,0.0014122423083519193
2012-08-24,0.0016813318410528314
2012-08-27,-9.974656950028499e-05
2012-08-28,0.002197980940889762
2012-08-29,0.007416937857621653
2012-08-30,0.0032468460534063647
2012-08-31,0.0002891400899610828
2012-09-03,-0.0030235007249535327
2012-09-04,0.013463494476136503
2012-09-05,0.004125962700116917
2012-09-06,0.004954656010985709
2012-09-07,-0.004092086992421257
2012-09-10,-0.002818492254007993
2012-09-11,0.0004302896818629113
2012-09-12,-0.0026563998393463574
2012-09-13,-0.005688229927856447
2012-09-14,-0.018272277392554336
2012-09-17,0.004136510323032749
2012-09-18,-0.0028924435439979246
2012-09-19,0.0008522500459311133
2012-09-20,0.010244864135264764
2012-09-21,0.01081193046320054
2012-09-24,0.042309701747726615
2012-09-25,0.0024866098208723153
2012-09-26,0.015587493134634589
2012-09-27,0.021505283873549108
2012-09-28,0.07865127288068419
2012-10-01,
2012-10-02,
2012-10-03,
2012-10-04,
2012-10-05,
2012-10-08,
2012-10-09,
2012-10-10,
2012-10-11,
2012-10-12,
2012-10-15,
2012-10-16,
2012-10-17,
2012-10-18,
2012-10-19,
2012-10-22,
2012-10-23,
2012-10-24,
2012-10-25,
2012-10-26,
2012-10-29,
2012-10-30,
2012-10-31,
2012-11-01,
2012-11-02,
2012-11-05,
2012-11-06,
2012-11-07,
2012-11-08,
2012-11-09,
2012-11-12,
2012-11-13,
2012-11-14,
2012-11-15,
2012-11-16,
2012-11-19,
2012-11-20,
2012-11-21,
2012-11-22,
2012-11-23,
2012-11-26,
2012-11-27,
2012-11-28,
2012-11-29,
2012-11-30,
2012-12-03,
2012-12-04,
2012-12-05,
2012-12-06,
2012-12-07,
2012-12-10,
2012-12-11,
2012-12-12,
2012-12-13,
2012-12-14,
2012-12-17,
2012-12-18,
2012-12-19,
2012-12-20,
2012-12-21,
2012-12-24,
2012-12-25,
2012-12-26,
2012-12-27,
2012-12-28,
2012-12-31,
2013-01-02,
2013-01-03,
2013-01-04,
2013-01-07,
2013-01-08,
2013-01-09,
2013-01-10,
2013-01-11,
2013-01-14,
2013-01-15,
2013-01-16,
2013-01-17,
2013-01-18,
2013-01-21,
2013-01-22,
2013-01-23,
2013-01-24,
2013-01-25,
2013-01-28,
2013-01-29,
2013-01-30,
2013-01-31,
2013-02-01,
2013-02-04,
2013-02-05,
2013-02-06,
2013-02-07,
2013-02-08,
2013-02-11,
2013-02-12,
2013-02-13,
2013-02-14,
2013-02-15,
2013-02-18,
2013-02-19,
2013-02-20,
2013-02-21,
2013-02-22,
2013-02-25,
2013-02-26,
2013-02-27,
2013-02-28,
2013-03-01,
2013-03-04,
2013-03-05,
2013-03-06,
2013-03-07,
2013-03-08,
2013-03-11,
2013-03-12,
2013-03-13,
2013-03-14,
2013-03-15,
2013-03-18,
2013-03-19,
2013-03-20,
2013-03-21,
2013-03-22,
2013-03-25,
2013-03-26,
2013-03-27,
2013-03-28,
2013-03-29,
2013-04-01,
2013-04-02,
2013-04-03,
2013-04-04,
2013-04-05,
2013-04-08,
